"","UR1","UTI1","UR3","UTI3","UR6","UTI6","UR7","UTI7","UR14","UTI14","UR17","UTI17","UR43","UTI43","UR54","UTI54","UR56","UTI56","UR57","UTI57","UR66","UTI66","UR68","UTI68","UR86","UTI86"
"16545_gntK_1",-1.07634144326116,1.12593780361391,-1.31339832692035,1.32535945357346,-1.07277227908674,1.07455515008789,-1.27181952444196,1.01239146152853,-1.21538149240238,1.30631092745592,-1.19877484166589,1.10540344393322,0.142239936620746,0.586478572428609,-0.886589850523004,1.71290175423982,-1.17847043356346,1.20289543639463,-1.03952389473493,1.1109572972803,-1.28314737833506,1.15083490993918,0.0596454115252887,1.2431055609711,-1.09805092186085,1.19263184317989
"16544_gntU",-0.643370049430235,1.21538149240238,-1.23447386677748,1.29696193430566,-1.09805092186085,0.94448069821999,-1.37264058387008,1.0464274839483,-1.1905941491015,1.34243054965433,-1.26510042176139,1.03952389473493,-0.269207792296944,0.455595256015893,-1.07455515008789,1.66695385367277,-1.10910221117023,1.12029064317351,-1.07455515008789,1.36243212635152,-1.09988347938638,1.25622950077616,-0.163526491262124,1.2695734527514,-0.882146032521819,1.14889441620606
"15301_fruB",-1.32295206597073,0.472330858566116,-1.64330548416271,0.105892725247542,-1.7869792192559,-0.11597310011836,-1.78205533907556,-0.0245477860024861,-1.49892578725124,0.527967371743473,-1.54353163276579,0.102870756385308,-1.52725087036846,0.228902311271789,-1.31102854010497,0.11597310011836,-1.56703583818687,0.20735654783551,-1.46002001822374,0.419213711682226,-1.22169617852471,0.020539365565132,-0.567545349455485,0.315215652864622,-1.24527800890579,0.874778120488007
"14939_mntP",-1.57391287085876,0.460045428551163,-1.44848300933804,0.299460994196955,-1.19877484166589,-0.250554875120698,-1.65896769498918,-0.0536246553650537,-1.95350831916131,-0.254692212672216,-1.95350831916131,0.0385807874214466,-1.74874139346501,-0.95549281488762,-1.83337648099199,-0.268169118290482,-1.93363944406805,0.292134416972668,-1.81747322636307,0.0726980970105267,-1.87240148945289,-0.89852658955953,-1.4204537659949,0.555815000067181,-1.07634144326116,0.286910754708412
"18538_cspG_2",-0.889562146972287,1.38822695866899,-0.606828355569629,0.740111050707903,-0.873310232311131,1.18653352364626,-0.618916720206384,1.18451052823679,-1.18856138664783,0.224790462327659,-0.632319295773981,0.961837783765397,-0.737478628693464,0.665711496764989,-0.669467286330237,1.96030602729149,-0.465620997372777,1.00075257464001,-0.840051883777967,1.64718325930842,-0.0958230993555253,0.359762457903936,-0.304704099862884,0.96982386998694,-0.199174432081963,0.321539268833105
"15370_YfaZ_precursor",-1.50823339077427,0.186926036134149,-1.61313754609908,-0.04860885230416,-0.823063959261093,0.0255499502269242,-1.5568571855548,-0.278569086163691,-1.58789470129483,0.157437476256571,-1.07455515008789,0.643370049430235,-1.1430987290708,-0.145276705293656,-0.670721315048369,0.737478628693464,-1.15864058678391,0.400689040408866,-1.01574213386638,0.430177748660167,-1.23447386677748,0.473451230968171,-0.507348275311273,0.490329324754372,-1.0674440125374,0.179794185310024
"18385_rimO",-0.122026920840531,1.4204537659949,0.242292974094004,1.42597035804861,0.711428819871589,1.51136514879802,0.18794564007607,1.62054196530643,-0.0195373145341227,1.48974625589009,0.206333035122841,1.52085048451788,-0.272325562544104,1.35236370952656,-0.346965674742051,1.38039185324106,-0.42359320736736,1.47175470064142,-0.462273930503877,1.41225904367471,-0.123036319898809,1.40954843693213,0.00551020194856686,1.47472024918325,0.226845907380209,1.48369562206735
"18345_rhlE",-0.522217669275293,1.42320664800711,-0.436780994014151,0.968221713200577,0.0275543566677264,1.26733376765393,-0.540678765980588,0.910592749839899,-0.632319295773981,0.514196937707915,-0.352290644304502,0.922792964544846,-0.629874071213262,0.551144281310768,-0.697305685408906,1.1625700287352,-0.68205553260111,1.09439682640742,-0.73616433277201,1.20289543639463,-0.555815000067181,0.262980061172957,-0.247454687984821,0.922792964544846,-0.254692212672216,0.857285770818294
"17268_epmA",-0.689660559756219,0.566368820749376,-0.495986300091678,0.874778120488007,-0.193046613891029,0.716599742989856,-0.547649121385563,0.955492814887619,-0.60442134347452,0.482435788350433,-0.631096211818246,0.858733416219758,-0.883625366128032,0.340588657605601,-0.776167860311196,0.765380898095667,-0.863087193858408,0.910592749839899,-0.845768583730788,1.03437854037983,-0.697305685408906,0.431276980043743,-0.844336822693542,1.15277974686455,-0.542999283488544,0.842906790407071
"15679_suhB",0.724392276688895,1.64718325930842,0.675748024161317,1.73503947793926,0.58410053060417,1.79695901661743,0.322594449176129,1.69157300034828,-0.00551020194856686,1.38560580021369,0.348029877053067,1.87821529502161,0.0998497266794454,1.58437014213932,0.129095384277981,1.60582052612519,-0.0435942718680027,1.67504776639298,-0.0536246553650537,1.77717428882017,0.257798075537831,1.74874139346501,0.0787264586390675,1.78205533907556,0.362970798010418,1.81227286755484
